
-0.165333333333334,0.8
-0.389333333333333,0.277333333333333
-0.96,0.362666666666667
-0.565333333333334,-0.133333333333333
-0.906666666666667,-0.645333333333333
-0.213333333333333,-0.378666666666667
0.437333333333333,-0.714666666666667
0.218666666666667,-0.165333333333333
0.704,0.0960000000000001
0.0533333333333332,0.272
-0.221333333333333,0.669333333333333
-0.277333333333333,0.538666666666667
-0.333333333333333,0.408
-0.532,0.298666666666667
-0.674666666666667,0.32
-0.817333333333333,0.341333333333333
-0.861333333333333,0.238666666666667
-0.762666666666667,0.114666666666667
-0.664,-0.00933333333333319
-0.650666666666667,-0.261333333333333
-0.736,-0.389333333333333
-0.821333333333333,-0.517333333333333
-0.768,-0.592
-0.629333333333333,-0.538666666666667
-0.490666666666667,-0.485333333333333
-0.352,-0.432
-0.0831999999999999,-0.445866666666667
0.0469333333333334,-0.513066666666667
0.177066666666667,-0.580266666666667
0.3072,-0.647466666666667
0.382666666666667,-0.577333333333333
0.328,-0.44
0.273333333333333,-0.302666666666667
0.34,-0.0999999999999999
0.461333333333333,-0.0346666666666666
0.582666666666667,0.0306666666666668
0.573866666666667,0.1312
0.443733333333333,0.1664
0.3136,0.2016
0.183466666666667,0.2368
-0.00133333333333346,0.404
-0.0560000000000002,0.536
-0.110666666666667,0.668
-0.0873780829858326,-0.0538090276069669
-0.45541416948832,0.0686093073979688
-0.49115278165988,-0.301128509087298
-0.169078927135022,0.434005111466022
0.182327039193804,-0.430753976167152
0.353815828331795,0.0550935583751943
-0.743060027125462,0.232744530806816
0.275461802187686,-0.535201760277885
-0.316746761891235,-0.108776425811712
-0.191057359712938,0.169705738078662
0.0200704842158439,-0.227901535211688
0.0891601974095731,0.0303683917419862
-0.598885321643375,0.148559915219056
-0.599609156251986,-0.395099028002583
-0.166895870095019,0.569224871780042
-0.433582571682989,0.174771744569907
0.48308946745376,0.0697266833490118
-0.20711108280836,-0.212953898942223
-0.307722640473054,0.0563546064451147
-0.031376809653346,0.138936393684472
0.0195957355343697,-0.0935821051195495
-0.0984215759357915,0.285935759761788
-0.249627715526849,0.295395710735773
0.223994427398718,-0.0261338306433723
0.0359464898499499,-0.365819799594123
0.13938932640522,-0.277391125436924
-0.441179964474496,-0.140388532190673
-0.522995264107567,-0.0147782780971307
0.210833759423443,0.109106928172962
-0.337357837008675,-0.26187004516265
-0.0897569646382756,-0.298586186009939
-0.1407518012604,0.042531177932733
0.101007738360909,0.157426074553425
-0.409761601195057,-0.0267289646364084
-0.192395106079173,-0.0721405887903682
-0.030582124029168,0.0129941238760557
-0.314820422468551,0.195369269186283
0.131414606286145,-0.0852575599253378
0.105814620104414,-0.170247114100365
-0.0899185854143708,-0.159805231915668
-0.193333333333334,0.734666666666666
-0.249333333333333,0.604
-0.305333333333333,0.473333333333333
-0.361333333333333,0.342666666666667
-0.460666666666667,0.288
-0.603333333333333,0.309333333333333
-0.746,0.330666666666667
-0.888666666666666,0.352
-0.910666666666667,0.300666666666667
-0.812,0.176666666666667
-0.713333333333333,0.0526666666666668
-0.614666666666667,-0.0713333333333332
-0.608,-0.197333333333333
-0.693333333333333,-0.325333333333333
-0.778666666666667,-0.453333333333333
-0.864,-0.581333333333333
-0.837333333333333,-0.618666666666667
-0.698666666666667,-0.565333333333333
-0.56,-0.512
-0.421333333333333,-0.458666666666667
-0.282666666666667,-0.405333333333333
-0.148266666666666,-0.412266666666667
-0.0181333333333332,-0.479466666666667
0.112,-0.546666666666667
0.242133333333333,-0.613866666666667
0.372266666666667,-0.681066666666667
0.41,-0.646
0.355333333333333,-0.508666666666667
0.300666666666667,-0.371333333333333
0.246,-0.234
0.279333333333333,-0.132666666666667
0.400666666666667,-0.0673333333333332
0.522,-0.00199999999999989
0.643333333333334,0.0633333333333334
0.638933333333333,0.1136
0.5088,0.1488
0.378666666666667,0.184
0.248533333333333,0.2192
0.1184,0.2544
0.0259999999999999,0.338
-0.0286666666666668,0.47
-0.0833333333333335,0.602
-0.138,0.734
-0.839333333333333,0.29
-0.794666666666667,-0.554666666666667
-0.682666666666667,-0.464
-0.725333333333333,-0.528
0.344933333333333,-0.6124
0.578266666666667,0.0809333333333334
-0.166,0.668666666666666
-0.528243057496607,-0.217230921210316
-0.570909724163273,-0.281230921210316
-0.490909724163273,-0.393230921210316
-0.42157639082994,-0.366564254543649
-0.223206130234178,0.486335889066344
-0.251206130234178,0.421002555733011
-0.0852061302341778,0.419002555733011
